name,average_revenue_per_movie
Robert J. Kuhn,94558
Kim Henkel,31519
Sonia Buchman,47221
Julie R. Snyder,31481
Gabe Klinger,94442
Nicolas R. de La Mothe,94442
Jennifer Handorf,47050
Will Kane,94100
Maria Hatzakou,47038
Daniel Koefoed,47028
Nick Jongerius,47028
Scott Pardo,93223
Clark Cunningham,93163
Ward Clayton,93163
Nico Hofmann,30904
Jose Mari Abacan,92476
Yam Laranas,92476
Kim Jackson,18467
Stephen Tedeschi,92336
Alexandre Moors,92336
Brian O'Carroll,92336
Pal Sandor,92330
Sandor Soth,92330
Lana Wilson,46038
Matt Reeder,92037
Michael Powell,91930
Emeric Pressburger,91930
Zeresenay Mehari,91841
Mehret Mandefro,91841
Leelai Demoz,91841
Benjamin Hedin,91811
Irini Vougioukalou,91808
Adam Scott,91441
Ken Bretschneider,91302
Larry King,91302
Shawn King,91302
Anthony Callie,91202
Michel Hazanavicius,91184
Gabriele Simon,45576
Susan Boyd,91149
Idris Elba,22771
David L. Cunningham,45391
Edwin L. Marshall,90782
Adam Kassen,45344
Richard Bright,90654
Steve OâHagan,90654
Elana Barry,90573
Seyed Jamal Sadatian,90519
John Hunt,90508
Gabriel Cowan,10044
Bing Liu,90388
Diane Quon,30129
Michael Lawrence,89807
Rebecca Harrell Tickell,22447
Yossie Hollander,89787
Eyal Aronoff,89787
Oleg Kokhan,89744
Micah Mason,89546
Victoria Vaughn,89546
Rick DeLano,44772
Joanna Laurie,44763
Hans Graffunder,44718
Nick Offerman,89435
Nitin Khanna,89117
Cullen Hoback,89117
John Corry,88500
Courtney Mizel,88327
Lucio Castro,87993
Joanne Lee,87993
Josh Wood,87993
John McKenna,43973
Karen Hurd,87881
Paul Cadieux,29286
Garry Keane,87859
Andrew McConnell,87859
Mirza Papuna Davtaia,87793
Koba Nakopia,87793
George Lascu,87793
Phil Rosenthal,87727
JoÃ£o Figueiras,87719
Diogo Varela Silva,87719
Inaki Gomez,87699
Elena Gozalo,87699
Mikel Astorkiza,87699
Inigo Obeso,87699
Xabier Berzosa,87699
William Eigne,87674
Julius R. Nasso,87674
Gina Belafonte,87674
Jim Brown,87674
Will N. Miller,87262
Lizzie Gillett,87262
Bryce Clark,87059
Jason Allred,87059
Ryan Bellgardt,86932
Chris Hoyt,86932
Sebastien Semon,86932
Elizabeth Zox Friedman,86888
Deborah Marinoff Marcus,86888
Karen J. Lauder,86888
Lathrop Walker,86858
Vincent Cardinale,86858
Jaime Roberts,86858
Rula Salameh,86748
Ronit Avni,86748
Julia Bacha,86748
Johanna Demetrakas,86583
Ravida Din,43172
Bonni Cohen,43166
Richard Berge,43166
Dimitri Logothetis,43111
Jackie Gilbert Bauer,85974
Michael Gordon,85974
Allan Glaser,85812
Lucy Barreto,85755
Paula Barreto,42878
Carl W. Lucas,42579
Cho E-suck,85006
Eran Riklis,42409
Michael Eckelt,84817
Mary Pat Bentel,21204
Aris Dagios,84804
Christos Nikou,84804
Tyler Levine,42368
Michael McGowan,84735
Patrice Theroux,84735
Godfrey Reggio,42359
Caroline Bonmarchand,42278
Barak Goodman,28147
Susan Bellows,84440
Stienette Bosklopper,84314
Sally Jo Effenson,42107
Laura Israel,42032
Diego Echeverria,83992
Aaron Fernandez Lesur,83923
Caroline Aragon,27907
Stephen Malit,83607
Peter Heilrath,83259
Kristen Vaurio,41541
Kenny Holmes,83050
John L. Savva,83050
Robert Kraft,83050
Mubarac Alsabah,83050
Ryan Taubert,83050
Trevor Thompson,83050
Daniel Gabriel,83050
Lincoln Bandlow,83050
Nate Gold,83050
Damien Mazza,83050
Jonathan Willbanks,83050
Glenn German,82993
Sig Libowitz,82993
Lindsey Cordero,27571
Valon Bajgora,82531
Agon Uka,82531
Yll Uka,82531
Adrian Bate,41234
Billy Peterson,82282
Nicola Carraro,82126
Roger Williams,81910
Tom Donahue,27279
Ilan Arboleda,27279
Emily Wachtel,81819
James Crump,40870
Ondi Timoner,27191
Jon Kane,81470
Mara Campione,81470
Lawrence Taub,81470
Michael Parfit,81212
Suzanne Chisholm,81212
Dina Emam,81030
Aaron Taylor-Johnson,80971
Sam Taylor-Johnson,40486
Brian Coffey,26962
Julia Oh,80828
Charlie Dibe,80828
Sharif Ahmed,80805
Christopher B. Stokes,80805
Zeus Zamani,26935
J. Christopher Owen,80805
Logan Steinhardt,80745
Shiloh Levine,80735
Eric Gladen,80735
John Suits,10091
David Zappone,80141
Kevin Layne,80141
Serena Armitage,80101
Pietro Greppi,80101
Eric Blair,80030
Lotfy Nathan,80030
John Kassab,40015
Kim Hodgert,79746
Charles Savage,79562
Laurent Truchot,39754
Amos Gitai,39754
Marc Daigle,79013
Kate Connor,78948
Eric Stoltz,78948
Adam Dawtrey,39329
Mary Bell,39329
Christina Sibul,78450
Paul A. Kaufman,78450
Emelie Mahdavian,39224
Patrik-Ian Polk,78400
Carol Ann Shine,78400
Isaiah Washington,39200
Keith Brown,78400
Joseph Dorman,78288
Jim Mckay,78270
Alex Bach,26090
Stephanie Riggs,78122
Christian Arnold Beutel,78122
Sean Akers,78122
Amir Banan,77699
Mohammad Reza Saberi,77699
Majid Majidi,77699
Jim Bruce,77619
Melinda Shopsin,77559
Elena Fortes,77526
Daniela Alatorre,38763
Luke Lorentzen,77526
Anahid Nazarian,77526
Jannat Gargi,38733
Aaron Schock,77466
Zack Ward,77056
Alan Trever,77056
Patrick Olson,76985
Malin Akerman,76774
Frances Lausell,38387
P. David Ebersole,38369
Rani Massalha,76635
Ed Gass-Donnelly,38195
Kim Lee,38195
Gavin Humphries,38168
Deepak Mukut,76328
Lucien Castaing-Taylor,38101
Verena Paravel,38101
Sean Costello,76185
Scott Hellon,38046
Heidi Reinberg,76056
Paula Eiselt,38028
Brunella Cocchiglia,75910
Michelle Cameron,75896
Andrea Riseborough,75896
Amy Lo,75896
Caroline Suh,75881
Charlotte Mars,75838
Steve Wax,75752
Gretchen McGowan,75752
Michael Porte,75752
Sam Bickley,75752
Sedic International,75688
Cliff Roberts,75615
Lauren Sweetser,75506
Jared Newman,75506
Devon Parks,75506
Eric Parkinson,75506
Nicole Robert,75295
Pascal Bascaron,75295
Marc Stanimirovic,75295
Chad Walker,75156
Dave LaMattina,75156
Jerome OâConnor,75078
Jason Sussberg,37455
David Alvarado,24970
Kate McLean,24970
Nick Pampenella,74909
Elliot Lewis Rosenblatt,37389
David Gaines,74777
Harley Peyton,74777
Andrew G. La Marca,37389
Scott Levinson,74712
Liza Meak,74709
Todd Williams,37320
David Grovic,74639
Scott Clayton,24880
Gary A. Hirsch,74639
Paolo Benzi,37285
Randy Manis,12408
Matthew Kuipers,74441
Ashique Mostafa,74431
FranÃ§ois dâArtemare,74431
Alfred Spellman,24767
Billy Corben,24767
Sheldon Yellen,74176
Eli Holzman,74176
Aaron Saidman,74176
Joseph Varca,74084
Jesse Miller,37042
Gustav OldÃ©n,74039
Christina Tucker,36793
Jason Wise,36793
Annemarie Naughton,73432
Dario Formisano,73361
Paul Sirmons,73236
Rob Lemkin,73171
Thet Sambath,73171
Jonako Donley,73121
John Goldstone,36422
Laura Hartrick,72791
Juan Jesus Caballero,72783
Javier Sanchez Garcia,72783
Jorge Garcia Castro,24193
Suzanne Hillinger,36207
Megan Harrington,72347
Rocco Caruso,36081
Kat Mansoor,72051
Stefano Gallini-Durante,72034
Carlos Lopez Estrada,72012
Diane Luby Lane,72012
Ruth Caleb,71999
Helena Spring,71999
Tim Skousen,71916
James Bartlett,71906
Terence Nance,71906
Elma S. Medua,35911
Ryan Suffern,23922
Uschi Reich,71613
Casey Cannon,71609
Reza Sixo Safai,35728
Robert Mrazek,71451
Grover Connell,71451
Jared Martin,71451
James F. Mrazek,71451
Johanna Giebelhaus,71451
Vincent Mai,71451
Sylvain Grain,71412
Pascal Vuong,71412
Catherine Vuong,71412
Simonetta Amenta,71239
Marco Amenta,71239
Brian W. Cook,71190
Mike Landy,71007
Carlos Velazquez,10144
Russell Terlecki,71007
Shrihari Sathe,17664
Zhana Londoner,70526
Marco Londoner,70526
Peter Borrow,70495
Alejandro Springall,70495
Jean Du Toit,35229
Mark Smith,35183
Brent Kawchuck,70366
Steve Sullivan,70354
Igor Mishin,70179
Mary Nazari,70179
Rich Leverton,70045
Angelo Lopes,70045
Alfonso Sahagun Casaus,70045
Bart Santello,70045
Carol Cardenas,70045
Kerthy Fix,34958
Pritish Nandy,34906
Rangita Pritish Nandy,69811
Corbett Redford,69787
Hagai Shaham,34851
Jason Clarke,69609
Keith Arnold,69593
Ellen Wander,23198
Justin Corsbie,69496
Douglas Matejka,69496
Allison R. Smith,69496
Anderson Le,69257
Jenni Trang Le,69257
Duy Ho,69257
Bao Nguyen,34629
Dominic Fratto,69171
Mike Minogue,69136
Scott Glosserman,69136
Michael D. Jones,69090
Louise Linton,34545
Tina Sutakanat,69090
Ross Putman,17267
Nadia Turincev,34522
Julie Gayet,34522
John Maynard,68989
Inderpal Singh,22978
Dash Shaw,68883
Bruno Pesery,68844
Gail O'Hara,68719
Richard Arlook,17169
Kotapadi J. Rajesh,68672
T. Ezhumalaiyan,68672
Sam Worthington,68600
Paul Leyden,68600
Michael Wexler,34300
Jimmy Costas,68600
Navid McIhargey,68600
Paul Rock,68600
Dan Sameha,68598
Katia Washington,68598
Martin Shore,68598
Brett Leonard,68598
Lawrence Mitchell,68598
Lena Dunham,34299
Jerry Harrison,68598
Michael P Cohen,68598
Nicholas DiBella,68577
Marc Wax,68577
Susan Glatzer,68485
Jillian Schlesinger,68243
Emily McAllister,68243
Karen Konicek,34064
Mark Hopkins,67825
Diane Woods,67816
Su Rynard,67816
Sally Blake,67816
Martin De La Fouchardiere,67816
Guy A. Danella,16947
Callum Burn,67698
Andrew Burn,67698
Toufik Ayadi,67604
Christophe Barral,67604
Celia Imrie,67509
Martha Shane,33707
Jon Keeyes,33698
Ember Truesdell,33563
Lucy Paul,67105
John Paterson,67054
Justin Szlasa,67054
David Paterson,67054
Feo Aladag,33514
Zuli Aladag,67027
Gerry Flahive,33505
Kent Smith,33494
A. Dean Bell,66988
A.P. Feuerman,66988
Garrett Kelleher,66880
Jim Swartz,66680
Susan Swartz,66680
Denise Ping Lee,66495
Roberto Minervini,66495
Mye Hoang,33224
Dave Boyle,33224
Matt Ratner,13237
Charlie Chaplin,66081
Charlotte Cook,33011
David Segel,66000
Sabrina Schmidt Gordon,32910
Nelsje Musch Elzinga,65663
Dan Blazer,65663
Julie Buck,32815
David Frenkel,32701
Thomas Allen Harris,65169
Deborah Willis,65169
Ann Bennett,65169
Don Perry,65169
Robin Lutz,64962
Miroslav Smidmajer,64918
Rob Simmons,16223
Bronwyn Cosgrave,64887
Gillan Mosely,64887
Neil Zeiger,64887
Michael Roberts,64887
Penny Lane,32358
Dete Meserve,64593
David McFadzean,64593
Judd Payne,32297
Mark Rydell,64458
David Greathouse,32229
Tony Stone,32135
Kirsty Bell,32013
Tudor Giurgiu,64014
Elie Meirovitz,64014
Midge Costin,64008
Bobette Buster,64008
Abel Ribeiro Chaves,31985
Jamie Adams,31944
Ron Honsa,63811
Aarushi Malhotra,63629
Sunny Deol,63629
Kamayani Punia Sharma,63629
Bryan Zuriff,63595
David Levien,63373
Daniel Louis,31674
Deborah Liebling,21043
Zachary Mortensen,63014
Mark De Pace,63014
Yin Homber,63012
Ma Ke,63012
Ilan Ulmer,62873
Samuel Goldberg,62873
Diego Del Rio Toca,62813
Shana Eddy-Grou,62813
Odessa Rae,31309
Francy Suntinger,62506
Megha Kadakia,31199
Nazia Khan,62398
Ben Le Clair,62327
Dominic Norris,31128
Glenn Berggoetz,10374
Jerrod Carmichael,62155
Ari Katcher,62155
Jimmy Price,62155
Tom Werner,62155
Jake Densen,62155
Natacha Cervi,31068
Hernan Musaluppi,31068
Sarah Elbert,31000
John Molli,61920
Tim Blake Nelson,61920
Christopher Scott,61920
Eric Norsoph,61869
Rachel Song,61869
Andre Pieterse,61847
Michael Mosca,61847
Marshall Curry,30897
Djo Tunda Wa Munga,61759
Boris Van Gils,30880
Michael Goldberg,30880
Zachary Luke Kislevitz,30872
Vahik Pirhamzei,30829
Kenny Gage,30772
Julie Christeas,8782
Guillermo Ivan,61410
Allison Carter,61406
Sam Fleischner,61406
Pierre-Louis Cassou,61388
Jeremy Forni,61388
Liz Cardenas Franke,61271
Hubert Caillard,61224
Dominique Boutonnat,61224
Jacqui Davies,61028
Capella Fahoome,20339
Ramona S. Diaz,20339
Georges Schoucair,20284
Kevin M. Brennan,60818
Jeff Grace,20273
Mark Wexler,60630
Richie Mehta,60537
Steven N. Bray,60537
David Miller,30269
Christopher Thornton,60524
Taylor Feltner,30219
Alexandra Barreto,60438
Dennis Hauck,60438
Jennifer Tung,60420
"Tom Woodruff, Jr.",60420
Benjamin L. Brown,60420
Alec Gillis,60420
J. Douglas Scoggins III,60420
Kerianne Flynn,60339
Yoav Potash,60291
Brad Schlei,60231
Michael Nilon,60231
Liran Atzmor,20066
Tsuyoshi Suzuki,59979
Takuyuki Matsuno,59979
Arvinder Grewal,59961
Atharv Baluja,59961
Annie Clark,59832
Carrie Brownstein,59832
Lana Kim,59832
Rob Fruchtman,29867
Jim Steele,19910
Dan Hubbard,59705
William V. Andrew,59696
Alex Witherill,59696
Marco Poccioni,59576
Marco Valsania,59576
Lisa Fruchtman,59403
Michael B. Borofsky,59300
Christina Keating,59300
Brooks Arthur,59300
Michael Perlman,59300
Leo Feroleto,59300
Cassandra Berns,59300
Araby Patch,59300
Bill Siegel,59081
Rachel Pikelny,19694
Steven Sessions,58872
Page Brown,58872
Fernando Cano,58872
David Kauffman,58872
Sutapa Sikdar,58750
Shailja Kejriwal,58750
Madan Paliwal,58750
Shailesh R. Singh,58750
Phil Wurtzel,58642
Ele Bardha,29321
Raymond Phathanavirangoon,29264
Christophe Girard,58262
Lorne Greenberg,58247
Noel Ashman,58247
Tom Reeve,3058
Jack Lowden,58102
Robert Rhine,29045
Devon Downs,58090
Russell Wayne Groves,9681
Amat Escalante,57773
Taylor Shung,57716
Anja Murmann,57716
Sabine Schenk,28858
Jenn Wexler,14418
Anamaria Antoci,57668
Ana-Maria Voicu,57668
Nikolay Todorov,57668
Poli Angelova,57668
Eric Schlosser,57635
Tomas Michaelsson,57468
Lars Blomgren,57468
Vivek Gomber,28708
Karin Julsrud,28701
Cori Coppola,57347
Katrine A. Sahlstrom,19107
Fran Borgia,57155
Tan Fong Cheng,28578
K.A. Vallabha,56798
K.S. Rama Rao,56798
Sol Tryon,18868
Oliver Linsley,56491
Christya Nordstokke,56491
Kim Hopkins,56403
Margareta Szabo,56403
Deirdre Levins,56337
Giovanni Pompili,56232
Nitzan Giladi,56196
Mark Rapaport,18722
Adam Mitchell,56166
Jason Wehling,14040
Julie Ha,56112
Eugene Yi,56112
Jean Tsien,28056
Sona Jo,56112
Kate Churchill,27759
Ken Anderson,55514
Jeffrey C. Sherman,55513
Gregory V. Sherman,55513
Paul Whitfield,55333
Tamara Saviano,55333
Kyle Patrick Alvarez,55301
Cookie Carosella,55301
Sophie Vickers,27618
Federico Moreira,55135
Marcos Loayza,55135
Jean-Baptiste Bailly-Maitre,55135
Santiago Loayza Grisi,55135
Barrett Stuart,55047
Jacqueline Ingram,27524
Grant Rosenmeyer,55047
Rachel Boynton,55032
Laura Nix,27505
Yoram Mandel,55000
John M. Bennett,54945
Lawrence Robbins,54945
Edward Burns,18292
William Rexer II,27438
Elias Ribeiro,27437
Cait Pansegrouw,27437
Kathleen Lingo,27376
Melissa Oppenheim Lano,54752
Lance Oppenheim,54752
Pacho Velez,27376
Geminiano Pineda,54665
Tommy Alastra,54608
Philippe Avril,27219
Luke Schuetzle,54343
Brad Scott,54343
Andre Relis,7763
Vinay Virmani,54282
Ajay Virmani,54282
Patrick McGrady,54215
Jonathan Gray,7736
Mark Lee,27075
John Northrup,54149
Kimberly J. Ogletree,54008
Holly Carter,54008
Felicia D. Henderson,54008
Patrick Mark,53961
Grant Bradley,17966
Dale Bradley,17966
Donna Eperon,53879
Aiofe OâSullivan,53879
Cristen Reilly,53714
Andrea Blaugrund Nevins,26857
Masao Nagai,53692
Yuki Ito,53692
Hisako Matsui,53692
David Hunter,17891
Matt Luber,17799
Shaunak Sen,53375
Aman Mann,53375
Page Feldman,53263
Erick Dickens,53263
Kristin Canty,53256
Jose Antonio Vargas,26601
Signe Leick Jensen,26595
Brian Knappenberger,53114
Evan Vilchik,53111
Lina Flint,53101
Kensuke Zushi,52969
Yukie Kito,52969
Steven Okazaki,52969
Taro Goto,52969
Barbara Loden,52927
Harry Shuster,52927
Ricky Tollman,17641
Predrag Antonijevic,52786
Maksa Catovic,52786
Carl Ford,52781
Alexis Lloyd,52781
Tien Pasco,52768
David N. Bossie,52768
Phil Valentine,52756
Kyle Stephan,52681
Lynn Hershman Leeson,52681
Kevin Stevens,52557
James Fler,52546
Jacquelyn Frisco,52546
L. Gustavo Cooper,52546
Nagarjuna Akkineni,26092
Luke Snailham,51979
Kai De Mello Folsom,51979
Matt Johnson,25941
Matthew Miller,51882
Brian Cox,25896
Dylan Mohan Gray,51785
Erika Frankel,51663
Jason Lust,51651
Caesar Richbow,51620
Jamin O'Brien,12903
Stacey Testro,51587
Mark Victor,51587
Tina Kroot,51481
Jennifer Kroot,51481
Gerry Kim,25741
Mayuran Tiruchelvam,51481
Michelle Major,51271
Junko Tsunashima,51194
Sasha Waters Freyer,51194
Mandy Jacobson,51163
Al Lewison,51075
Mickey Keating,25538
Cam McLellan,51075
William Day Frank,12769
Victoria Hirst,50968
Hubert Sauper,50921
Luigi Rovere,50850
Nobuhiro Iizuka,25379
Yoshinori Chiba,10152
Sandra Da Fonseca,50743
Imed Marzouk,50743
Eve Pomerance,16884
Steve Stanulis,50400
Taylor Williams,16755
Jacob Esquivel,50257
Venkat Somasundaram,50241
Reshma Ghatala,50241
Ishari K. Ganesh,50241
Gautham Menon,50241
Steve Lee Jones,16731
Jacques Servin,50190
Igor Vamos,50190
Ron Dyens,25073
Tara Wood,25038
Jake Zortman,50076
Mike Lerner,12518
Kees Kasander,24988
Emilie Blezat,49976
Luca Legnani,49970
Yanick Letourneau,49967
Ernest Konan,49967
Yoro Mbaye,49967
Delphine Jaquet,49967
Pietro De Cavi,49850
Luigi De Filippis,49850
Alessandro Risuleo,49850
Ginerva De Filippis,49850
Alessio Liguori,49850
Enrica Astengo,49850
Daniele Cosci,49850
Ingmar Trost,16606
Wicky V. Olindo,49783
Mike Wiluan,24892
Sukhdev Singh,49783
Shinjiro Nishimura,16594
Maurice Kantor,49676
Paul Rozenberg,49674
MÃ©lanie Gerin,49674
Olaf Hirschberg,49654
Tom Schreiber,49654
Glenn Standring,49625
Eric Bannat,16532
Jeff Chan,24796
Jeremy Whelehan,49591
Tomas Leyers,24777
Anca Damian,49554
George Willoughby,49523
Colin MacCabe,24759
Lily Ford,49517
Eugene Kotlyarenko,49494
Sumaiya Kaveh,49494
Joshua A. Cohen,49480
Sergei Loznitsa,24706
Maria Choustova-Baker,24706
Uljana Kim,49411
Jason Osder,49128
Steven Bernstein,49127
Sidney Powell,49127
Stewart W. Ross,49127
Martin Rosenbaum,49072
Jayme Lemons,24515
Evan Hayes,12258
Liz Canner,49001
Wendy Ettinger,49001
Marizel Samson Martinez,16318
Mark Neveldine,24428
Shalini Kantayya,16283
Chip Baker,24408
Sam Kadi,24384
Josh Aronson,16249
Toby Perl Freilich,24353
Stan Erdreich,48558
David Kang,48558
Bill Black,24279
Jonathan Berman,24235
Jason Contino,48381
Ben Hickernell,24191
Charles Smith III,48381
PepÃ³n Coromina,48363
Pastora Delgado,48363
Ester Rambal,48363
Henry Ansbacher,48218
Pubali Chaudhuri,48160
Elinor Day,48160
Hanno Huth,48160
Mark Hubbard,48160
Paolo Pilladi,48144
Ante Novakovic,24072
David Christensen,48064
Emmanuelle Heroux,48064
Liz Jarvis,48064
Andrew Mann,24003
Danny Masterson,48006
Yoram Barzilai,48006
Petra Pearce,47942
Barbara Crampton,23884
Bob Portal,23884
Neil Dunn,47631
Carolyn McMaster,47631
Jeremy Wall,23816
Berry Meyerowitz,23816
Oliver Mallia,47617
Rebecca Anastasi,47617
Alex Camilleri,47617
Steve Squillante,23776
Kiki Miyake,47552
Je Jung-joo,47549
Esteban Mentasti,23686
Alberto Trigo,47371
Horacio Mentasti,23686
Christine Beebe,23625
Lisa Janssen,47249
Jonathan Lynch,47249
Brian Morrow,47249
Tom Nash,47187
J. Andrew Jenkins,47076
Delaney Schenker,47037
Bent Hamer,47019
Wallace Shawn,46874
Andre Gregory,46874
Connie Wong,46855
Franziska Sonder,46814
Maurizius Staerkle-Drux,46814
Brion Hambel,15545
Paul Jensen,15545
Lili Zhou ,46621
Xu Huidan,46621
Sui Xiaonan,46621
Wang Nan,46621
Attilio De Razza,46547
Nicola Picone,46547
Pierpaolo Verga,46547
Stephen Milburn Anderson,46488
Naveen A. Chathapuram,23244
Billy Higgins,46488
Chris Miller,46468
Brian OâShea,46468
Caddy Vanasirikul,46468
Medhi Ali,46430
Yony Leyser,46380
Jake Goldberger,46376
Tony Lee,15459
Alex Ginzberg,46376
Kara U. Kintanar,46284
Carmi G. Raymundo,46284
Kriz G. Gazmen,23142
Sharlto Copley,46147
Matt Flanders,23074
Daniel Davila,15363
Inna Blokhina,46035
Victor Rashchupkin,46035
Orien Richman,46006
Tina Mascara,45938
Vishwanath Alluri,45938
Guido Santi,45938
Jacob Perlin,15265
Francois Ozon,45632
Subhash Choudhary,45406
Shaila Tanna,45406
Nathaniel Thomas McGill,45175
Vincent Vittorio,45175
Jarred Alterman,45149
Marie-Ange Luciani,22547
Brian Woodman,44883
Chad Freidrichs,44883
Jaime Freidrichs,44883
Paul Fehler,44883
Mike Bellon,44840
Richard Guay,22415
Allison Berg,44582
Frank Keraudren,44582
Charlotte Gainsbourg,44505
Jessica Huppert Berman,44505
Mathieu Ageron,44505
Romain Rousseau,44505
Maxime Delauney,44505
Lea Marin,44502
James M. Vernon,22249
Diego Robino,44318
Santiago Lopez,44318
Ron Mann,44253
Daniel Shepard,44230
Pamela Lubell,44213
Joe Weatherstone,44186
Riel Roch Decter,11030
Myriam Sassine,21915
Christopher Tricario,43829
Oualid Mouaness,43829
Martina Haubrich,43766
Blake Pickens,43756
Stephen Love,8751
AndrÃ© Michelin,43729
Amolak Singh Gakhal,43675
Michael Balcon,21827
Jill Andresevic,43593
Jeffrey Stewart,43593
Neal Baer,43393
Anna McRoberts,21644
Ronnie Sassoon,43169
Jennifer Venditti,43129
Emanuele Cassuto,43095
Alexandra Juhasz,42735
Barry Swimar,42735
Zoe Leonard,42735
Greg Beauchamp,42628
Jeremy Reitz,21314
Andrew Rhymer,42628
Katrina Matusek,42557
"Marco Santiago, Jr.",42557
Daniel Sivan,42503
Esko Rips,42374
Kristian Taska,42374
Austin Vickers,42202
Adam Buchanan,42202
Philip Delaquis,21097
Christian Springer,42186
Amir Hamz,42186
Drew Johnson,42179
Juli Sasaki,42179
Brett Reiter,42179
Josh Nowak,42179
Olli Hakka,41955
Scott William Alvarez,20957
Peter Holden,20957
Frank Aragon,41914
Erika Armin,41914
Jeremy Seifert,41873
Joshua Kunau,20937
Michael Beach Nichols,20905
Joshua Woltermann,20905
Christopher K. Walker,20905
Frank Buchs,41743
Dave Valleau,20872
Argyris Papadimitropoulos,20824
Gina G. Goff,41598
Pierre OâConnell,41569
Jose Bosch,41569
Maria Speth,41546
Monica Floyd,41537
H.M. Coakley,41537
Camille Irons Coakley,41537
Lanre Idewu,41537
Leo Pearlman,20768
Marjaneh Moghimi,20766
Jennifer 8. Lee,20728
Amanda Murray,41455
Peter Wolf,41340
Leopold Hoesch,20670
Stephanie Morissette,20644
Anne Lundgren,41111
Luis Rodriguez,41111
Brandon Vedder,41056
Patrick Shen,41056
Andrew Brumme,41056
Rushan Nasibulin,41038
Viktor Izvekov,41038
Sofiko Kiknavelidze,40995
Jamila Wignot,20480
Sara Archambault,40960
William Mellyn,40907
Brent Hinze,40907
Laura Hinze Lofgreen,40907
Jackie Mellyn,40907
Sarah Hinze,40907
Keith Wilson,20431
Travis Mathews,20431
Shant Joshi,40855
Chase Joynt,40855
Samantha Curley,40855
Jessica Yu,20423
Elise Pearlstein,13615
Thomas Reisser,40789
Nikolai Muellerschoen,40789
Zorana Piggott,20375
Joseph Lang,40750
Paco de Onis,20363
Joe Azzopardi,40715
Winston Azzopardi,40715
Adina Pintilie,40578
Joe Doughrity,40508
Dwight Patillo,40508
Robert Evangelista,40508
Louise Runge,8102
Jon Siskel,40362
Nicolas Bazan,40360
Nancy Green-Keyes,40360
Richie Adams,40360
Brent Caballero,40360
Ki Jin Kim,20147
Kelly Thomas,40294
David Ariniello,40294
Melissa Hellman,40294
Giulia Caruso,20147
Siena Oberman,20105
Zac Weinstein,40209
Alan Terpins,40209
Gia Coppola,40209
Enrico Saraiva,40209
Andrew Garfield,40209
Francisco Rebelo de Andrade,40209
Justin Bare,20028
Christina Yao,40052
Peter Nelson,20023
Jussi Rantamaki,40034
Courtney Lauren Penn,13332
Brandon Burrows,9999
Jim Reeve,39985
Lori Miller,13309
Matt Cooper,39928
Jim Robison,39824
Brian Hartman,39627
Jamie Kennedy,39627
Aaron Levine,39627
Bret Saxon,13188
Bobby Ranghelov,13188
Amaya Izquierdo,39562
Cyril Tuschi,39522
Yelena Durden-Smith,39522
Thomas Schmidt,39522
Josh Shader,9849
Mag Bodard,19694
James Gardner,39351
Nikolas Holttum,39351
Sam Brower,39347
Anjul Nigam,9795
Mattson Tomlin,39053
Jessica Scalise,39003
Megumi Sasaki,38933
Josh Greenbaum,38856
Jennifer Schwalbach,38767
Francine Jacob,38762
Didier Jacob,38762
Nicholas David Lean,38699
James F. Fisher,38699
Stephen Kessler,19346
Mike Williams,38691
David Zieff,38691
Efrat Cohen,38688
Wasiliki Bleser,38674
Ranier Koelmel,38674
Antonin Svoboda,38674
Aarti Tandon,38613
Cedric Troadec,38613
Paul Devlin,38593
Minette Nelson,38581
Michel Comte,38571
Will Cohen,38510
Joe Zirinko,38492
Michael Addis,38492
Greg Autry,38492
Peter Navarro,38492
Sam Hoffman,38419
Jamie Gordon,38419
Courtney Potts,38419
Bushra Aseehir Azeem,38403
John Waters,38403
Ashir Azeem,38403
Rose Troche,38361
Neil Creque Williams,38355
Jeanie Igor,38355
Ori Ayonmike,38354
Dede Mabiaku,38354
Marc Byers,38354
Bernard Alexander,38354
Wilson Ebiye,38354
Jeta Amata,38354
Hakeem Kae-Kazim,38354
Bob Moore,12762
Darrin Reed,19132
Sara Risher,19132
Heather Courtney,38151
Janina Quint,38100
Maria Giacchino,38100
Tal Recanati,38100
Frederic Lilien,38083
Janet Hess,38083
Robbin M. McDonnell,38034
Gary Elmer,38034
Dwight Coughlan,38034
Greg A. Sager,38034
Filippo Macelloni,37923
Kristin Mann,9475
Cherry Law,37884
Checkley Sin,37884
Kenneth A. Carlson,37880
Jeff Werner,37880
James Lefkowitz,18932
Laurent Becue-Renard,37801
Marc Reid,37738
Mark Korshak,37738
Noelle Hanrahan,37731
Stephen Vittoria,37731
Katyana Farzanrad,37731
Jessica Brentnall,37710
Jack Pettibone Riccobono,18741
JosÃ© Miguel Tobar,37372
JosÃ© Miguel Miranda,37372
Taro Maki,37285
Jonna McKone,37266
Michael Salkind,37204
Robert Florat,37204
Alexander Salkind,18602
Puloma Basu,37191
Rob Hatch-Miller,37191
Andre Halley des Fontaines,37164
Bernie Grummell,37138
Liam OâMochain,37138
Hanne Phlypo,37127
Quentin Laurent,37127
Scott Millaney,37104
Kate Griffiths,37104
Steve Dagger,37104
Ahmad Kiarostami,37046
Jamie Clark,37012
Christoph Waltz,37012
Jen Corcoran,37012
Billy Raftery,18501
Michael Shannon,37000
David Maysles,18462
